74	0.001546	0.000710	0.001204
75	0.001394	0.000663	0.001101
76	0.001286	0.000610	0.001022
77	0.001200	0.000555	0.000941
78	0.001063	0.000507	0.000873
79	0.000978	0.000468	0.000823
80	0.000892	0.000428	0.000749
81	0.000813	0.000385	0.000689
82	0.000739	0.000352	0.000641
83	0.000667	0.000314	0.000579
84	0.000602	0.000283	0.000528
85	0.000534	0.000258	0.000493
86	0.000484	0.000237	0.000449
87	0.000431	0.000203	0.000408
88	0.000396	0.000193	0.000361
89	0.000349	0.000173	0.000323
90	0.000309	0.000154	0.000292
91	0.000286	0.000136	0.000264
92	0.000246	0.000121	0.000238
93	0.000220	0.000113	0.000221
94	0.000201	0.000100	0.000206
95	0.000185	0.000086	0.000176
96	0.000163	0.000081	0.000159
97	0.000146	0.000068	0.000145
98	0.000132	0.000062	0.000134
99	0.000116	0.000062	0.000122
100	0.000104	0.000054	0.000105
101	0.000093	0.000047	0.000094
102	0.000088	0.000043	0.000085
103	0.000084	0.000037	0.000076
104	0.000072	0.000034	0.000067
105	0.000069	0.000030	0.000063
106	0.000058	0.000029	0.000059
107	0.000056	0.000027	0.000049
108	0.000048	0.000025	0.000048
109	0.000046	0.000023	0.000042
110	0.000042	0.000021	0.000036
111	0.000033	0.000019	0.000035
112	0.000035	0.000016	0.000031
113	0.000030	0.000014	0.000027
114	0.000029	0.000014	0.000025
115	0.000025	0.000013	0.000023
116	0.000024	0.000010	0.000024
117	0.000021	0.000011	0.000020
118	0.000020	0.000011	0.000019
119	0.000018	0.000013	0.000019
120	0.000016	0.000008	0.000016
121	0.000015	0.000008	0.000014
122	0.000014	0.000005	0.000013
123	0.000015	0.000007	0.000013
124	0.000009	0.000006	0.000011
125	0.000012	0.000005	0.000009
126	0.000013	0.000006	0.000010
127	0.000009	0.000005	0.000009
128	0.000010	0.000006	0.000008
129	0.000008	0.000004	0.000008
130	0.000009	0.000003	0.000006
131	0.000009	0.000003	0.000007
132	0.000007	0.000004	0.000005
133	0.000007	0.000004	0.000005
134	0.000005	0.000003	0.000005
135	0.000006	0.000002	0.000004
136	0.000006	0.000003	0.000004
137	0.000006	0.000003	0.000004
138	0.000005	0.000003	0.000004
139	0.000004	0.000002	0.000003
140	0.000004	0.000002	0.000003
141	0.000003	0.000002	0.000002
142	0.000004	0.000002	0.000004
143	0.000003	0.000002	0.000002
144	0.000004	0.000001	0.000003
145	0.000002	0.000001	0.000002
146	0.000003	0.000001	0.000002
147	0.000001	0.000001	0.000002
148	0.000002	0.000002	0.000002
149	0.000004	0.000001	0.000002
150	0.000001	0.000001	0.000002
151	0.000002	0.000001	0.000002
152	0.000002	0.000001	0.000001
153	0.000002	0.000001	0.000001
154	0.000001	0.000000	0.000002
155	0.000002	0.000001	0.000001
156	0.000001	0.000001	0.000001
157	0.000001	0.000000	0.000002
158	0.000001	0.000000	0.000001
159	0.000001	0.000001	0.000001
160	0.000001	0.000001	0.000001
161	0.000001	0.000000	0.000001
162	0.000001	0.000000	0.000001
163	0.000001	0.000000	0.000001
164	0.000001	0.000000	0.000001
165	0.000001	0.000000	0.000001
166	0.000001	0.000000	0.000001
167	0.000001	0.000000	0.000000
168	0.000000	0.000000	0.000000
169	0.000001	0.000000	0.000001
170	0.000001	0.000000	0.000000
171	0.000001	0.000000	0.000000
172	0.000000	0.000000	0.000001
173	0.000000	0.000000	0.000000
174	0.000000	0.000000	0.000000
175	0.000000	0.000000	0.000000
176	0.000000	0.000000	0.000000
177	0.000001	0.000000	0.000000
178	0.000000	0.000000	0.000000
179	0.000001	0.000000	0.000000
180	0.000000	0.000000	0.000000
181	0.000000	0.000000	0.000000
182	0.000000	0.000000	0.000000
183	0.000000	0.000000	0.000000
184	0.000000	0.000000	0.000000
185	0.000000	0.000000	0.000000
186	0.000000	0.000000	0.000000
187	0.000000	0.000000	0.000000
188	0.000000	0.000000	0.000000
189	0.000000	0.000000	0.000000
190	0.000000	0.000000	0.000000
191	0.000000	0.000000	0.000000
192	0.000000	0.000000	0.000000
193	0.000000	0.000000	0.000000
194	0.000000	0.000000	0.000000
195	0.000000	0.000000	0.000000
196	0.000000	0.000000	0.000000
197	0.000000	0.000000	0.000000
198	0.000000	0.000000	0.000000
199	0.000000	0.000000	0.000000
200	0.000000	0.000000	0.000000
201	0.000000	0.000000	0.000000
202	0.000000	0.000000	0.000000
203	0.000000	0.000000	0.000000
204	0.000000	0.000000	0.000000
205	0.000000	0.000000	0.000000
206	0.000000	0.000000	0.000000
207	0.000000	0.000000	0.000000
208	0.000000	0.000000	0.000000
209	0.000000	0.000000	0.000000
210	0.000000	0.000000	0.000000
211	0.000000	0.000000	0.000000
212	0.000000	0.000000	0.000000
213	0.000000	0.000000	0.000000
214	0.000000	0.000000	0.000000
215	0.000000	0.000000	0.000000
216	0.000000	0.000000	0.000000
217	0.000000	0.000000	0.000000
218	0.000000	0.000000	0.000000
219	0.000000	0.000000	0.000000
220	0.000000	0.000000	0.000000
221	0.000000	0.000000	0.000000
222	0.000000	0.000000	0.000000
223	0.000000	0.000000	0.000000
224	0.000000	0.000000	0.000000
225	0.000000	0.000000	0.000000
226	0.000000	0.000000	0.000000
227	0.000000	0.000000	0.000000
228	0.000000	0.000000	0.000000
229	0.000000	0.000000	0.000000
230	0.000000	0.000000	0.000000
231	0.000000	0.000000	0.000000
232	0.000000	0.000000	0.000000
233	0.000000	0.000000	0.000000
234	0.000000	0.000000	0.000000
235	0.000000	0.000000	0.000000
236	0.000000	0.000000	0.000000
237	0.000000	0.000000	0.000000
238	0.000000	0.000000	0.000000
239	0.000000	0.000000	0.000000
240	0.000000	0.000000	0.000000
241	0.000000	0.000000	0.000000
242	0.000000	0.000000	0.000000
243	0.000000	0.000000	0.000000
244	0.000000	0.000000	0.000000
245	0.000000	0.000000	0.000000
246	0.000000	0.000000	0.000000
247	0.000000	0.000000	0.000000
248	0.000000	0.000000	0.000000
249	0.000000	0.000000	0.000000
250	0.000000	0.000000	0.000000
251	0.000000	0.000000	0.000000
252	0.000000	0.000000	0.000000
253	0.000000	0.000000	0.000000
254	0.000000	0.000000	0.000000
255	0.000000	0.000000	0.000000
256	0.000000	0.000000	0.000000
257	0.000000	0.000000	0.000000
258	0.000000	0.000000	0.000000
259	0.000000	0.000000	0.000000
260	0.000000	0.000000	0.000000
261	0.000000	0.000000	0.000000
262	0.000000	0.000000	0.000000
263	0.000000	0.000000	0.000000
264	0.000000	0.000000	0.000000
265	0.000000	0.000000	0.000000
266	0.000000	0.000000	0.000000
267	0.000000	0.000000	0.000000
268	0.000000	0.000000	0.000000
269	0.000000	0.000000	0.000000
270	0.000000	0.000000	0.000000
271	0.000000	0.000000	0.000000
272	0.000000	0.000000	0.000000
273	0.000000	0.000000	0.000000
274	0.000000	0.000000	0.000000
275	0.000000	0.000000	0.000000
276	0.000000	0.000000	0.000000
277	0.000000	0.000000	0.000000
278	0.000000	0.000000	0.000000
279	0.000000	0.000000	0.000000
280	0.000000	0.000000	0.000000
281	0.000000	0.000000	0.000000
282	0.000000	0.000000	0.000000
283	0.000000	0.000000	0.000000
284	0.000000	0.000000	0.000000
285	0.000000	0.000000	0.000000
286	0.000000	0.000000	0.000000
287	0.000000	0.000000	0.000000
288	0.000000	0.000000	0.000000
289	0.000000	0.000000	0.000000
290	0.000000	0.000000	0.000000
291	0.000000	0.000000	0.000000
292	0.000000	0.000000	0.000000
293	0.000000	0.000000	0.000000
294	0.000000	0.000000	0.000000
295	0.000000	0.000000	0.000000
296	0.000000	0.000000	0.000000
297	0.000000	0.000000	0.000000
298	0.000000	0.000000	0.000000
299	0.000000	0.000000	0.000000
300	0.000000	0.000000	0.000000
301	0.000000	0.000000	0.000000
302	0.000000	0.000000	0.000000
303	0.000000	0.000000	0.000000
304	0.000000	0.000000	0.000000
305	0.000000	0.000000	0.000000
306	0.000000	0.000000	0.000000
307	0.000000	0.000000	0.000000
308	0.000000	0.000000	0.000000
309	0.000000	0.000000	0.000000
310	0.000000	0.000000	0.000000
311	0.000000	0.000000	0.000000
312	0.000000	0.000000	0.000000
313	0.000000	0.000000	0.000000
314	0.000000	0.000000	0.000000
315	0.000000	0.000000	0.000000
316	0.000000	0.000000	0.000000
317	0.000000	0.000000	0.000000
318	0.000000	0.000000	0.000000
319	0.000000	0.000000	0.000000
320	0.000000	0.000000	0.000000
321	0.000000	0.000000	0.000000
322	0.000000	0.000000	0.000000
323	0.000000	0.000000	0.000000
324	0.000000	0.000000	0.000000
325	0.000000	0.000000	0.000000
326	0.000000	0.000000	0.000000
327	0.000000	0.000000	0.000000
328	0.000000	0.000000	0.000000
329	0.000000	0.000000	0.000000
330	0.000000	0.000000	0.000000
331	0.000000	0.000000	0.000000
332	0.000000	0.000000	0.000000
333	0.000000	0.000000	0.000000
334	0.000000	0.000000	0.000000
335	0.000000	0.000000	0.000000
336	0.000000	0.000000	0.000000
337	0.000000	0.000000	0.000000
338	0.000000	0.000000	0.000000
339	0.000000	0.000000	0.000000
340	0.000000	0.000000	0.000000
341	0.000000	0.000000	0.000000
342	0.000000	0.000000	0.000000
343	0.000000	0.000000	0.000000
344	0.000000	0.000000	0.000000
345	0.000000	0.000000	0.000000
346	0.000000	0.000000	0.000000
347	0.000000	0.000000	0.000000
348	0.000000	0.000000	0.000000
349	0.000000	0.000000	0.000000
350	0.000000	0.000000	0.000000
351	0.000000	0.000000	0.000000
352	0.000000	0.000000	0.000000
353	0.000000	0.000000	0.000000
354	0.000000	0.000000	0.000000
355	0.000000	0.000000	0.000000
356	0.000000	0.000000	0.000000
357	0.000000	0.000000	0.000000
358	0.000000	0.000000	0.000000
359	0.000000	0.000000	0.000000
360	0.000000	0.000000	0.000000
361	0.000000	0.000000	0.000000
362	0.000000	0.000000	0.000000
363	0.000000	0.000000	0.000000
364	0.000000	0.000000	0.000000
365	0.000000	0.000000	0.000000
366	0.000000	0.000000	0.000000
367	0.000000	0.000000	0.000000
368	0.000000	0.000000	0.000000
369	0.000000	0.000000	0.000000
370	0.000000	0.000000	0.000000
371	0.000000	0.000000	0.000000
372	0.000000	0.000000	0.000000
373	0.000000	0.000000	0.000000
374	0.000000	0.000000	0.000000
375	0.000000	0.000000	0.000000
376	0.000000	0.000000	0.000000
377	0.000000	0.000000	0.000000
378	0.000000	0.000000	0.000000
379	0.000000	0.000000	0.000000
380	0.000000	0.000000	0.000000
381	0.000000	0.000000	0.000000
382	0.000000	0.000000	0.000000
383	0.000000	0.000000	0.000000
384	0.000000	0.000000	0.000000
385	0.000000	0.000000	0.000000
386	0.000000	0.000000	0.000000
387	0.000000	0.000000	0.000000
388	0.000000	0.000000	0.000000
389	0.000000	0.000000	0.000000
390	0.000000	0.000000	0.000000
391	0.000000	0.000000	0.000000
392	0.000000	0.000000	0.000000
393	0.000000	0.000000	0.000000
394	0.000000	0.000000	0.000000
395	0.000000	0.000000	0.000000
396	0.000000	0.000000	0.000000
397	0.000000	0.000000	0.000000
398	0.000000	0.000000	0.000000
399	0.000000	0.000000	0.000000
400	0.000000	0.000000	0.000000
